season,gameweek,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,expected_assists,expected_goals_conceded,starts,future_points
2022-23,20,Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,195,0,0.0,0.0,2023-01-14T15:00:00Z,0,8,0,0,0,17842,0,-502,79,581,43,0,0.0,0.0,0.0,0.0
2022-23,20,Alex Smithies,GK,Leicester,0.5,0,0,0,0,0.0,198,0,0.0,0.0,2023-01-14T15:00:00Z,0,16,0,0,0,5778,0,-129,76,205,40,0,0.0,0.0,0.0,0.0
2022-23,20,Alisson Ramses Becker,GK,Liverpool,3.2,0,0,20,0,0.0,193,3,3.9,39.0,2023-01-14T15:00:00Z,90,5,0,0,5,1618624,2,-97551,13337,110888,55,0,0.00016,2.238,1.0,9.0
2022-23,20,Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,200,0,0.0,0.0,2023-01-14T15:00:00Z,0,20,0,0,0,106548,0,-2490,457,2947,43,0,0.0,0.0,0.0,0.0
2022-23,20,Asmir Begović,GK,Everton,0.0,0,0,0,0,0.0,195,0,0.0,0.0,2023-01-14T15:00:00Z,0,17,0,0,0,109429,0,-1909,1816,3725,40,0,0.0,0.0,0.0,0.0
2022-23,20,Bernd Leno,GK,Fulham,5.0,0,0,19,0,0.0,197,1,3.3,32.6,2023-01-15T14:00:00Z,90,15,0,0,4,252553,3,-3839,14011,17850,45,0,0.00102,2.1277,1.0,2.0
2022-23,20,Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,199,0,0.0,0.0,2023-01-15T16:30:00Z,0,1,0,0,0,31731,0,-213,349,562,39,0,0.0,0.0,0.0,0.0
2022-23,20,Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,68,0,0.0,0.0,2023-01-19T20:00:00Z,0,13,0,0,0,31731,0,-213,349,562,39,0,0.0,0.0,0.0,0.0
2022-23,20,Brice Samba,GK,Nott'm Forest,0.0,0,0,0,0,0.0,198,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,153,0,-1,0,1,45,0,0.0,0.0,0.0,0.0
2022-23,20,Cameron Plain,GK,Bournemouth,0.0,0,0,0,0,0.0,192,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,1515,0,-24,80,104,40,0,0.0,0.0,0.0,0.0
2022-23,20,Caoimhin Kelleher,GK,Liverpool,1.0,0,0,0,0,0.0,193,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,20101,0,-83,491,574,40,0,0.0,0.0,0.0,0.0
2022-23,20,Daniel Iversen,GK,Leicester,0.5,0,0,0,0,0.0,198,0,0.0,0.0,2023-01-14T15:00:00Z,0,16,0,0,0,351528,0,-7209,2260,9469,39,0,0.0,0.0,0.0,0.0
2022-23,20,Danny Ward,GK,Leicester,2.5,0,0,20,0,0.0,198,2,2.5,25.4,2023-01-14T15:00:00Z,90,16,0,0,3,3400376,2,-38383,37514,75897,41,0,0.00051,2.1392,1.0,1.0
2022-23,20,Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,200,0,0.0,0.0,2023-01-14T15:00:00Z,0,20,0,0,0,16069,0,-90,169,259,40,0,0.0,0.0,0.0,0.0
2022-23,20,David De Gea Quintana,GK,Man Utd,9.4,0,0,9,0,0.0,196,1,0.3,3.4,2023-01-14T12:30:00Z,90,13,0,0,0,1092843,2,56786,110631,53845,49,0,0.00045,0.6487,1.0,1.0
2022-23,20,David De Gea Quintana,GK,Man Utd,9.4,0,0,15,0,0.0,63,1,2.8,27.8,2023-01-18T20:00:00Z,90,7,0,0,4,1092843,3,56786,110631,53845,49,0,6e-05,0.5469,1.0,1.0
2022-23,20,David Raya Martin,GK,Brentford,5.0,0,0,21,1,0.0,192,0,1.4,13.6,2023-01-14T17:30:00Z,90,3,0,0,2,847192,5,83623,111112,27489,46,1,0.0011,0.4727,1.0,10.0
2022-23,20,Dean Henderson,GK,Nott'm Forest,3.3,0,0,24,1,0.0,198,0,0.9,9.4,2023-01-14T15:00:00Z,90,10,0,0,1,1029872,6,-6759,16325,23084,47,0,0.004,1.0175,1.0,0.0
2022-23,20,Ederson Santana de Moraes,GK,Man City,7.1,0,0,16,0,0.0,196,2,1.5,15.4,2023-01-14T12:30:00Z,90,14,0,0,1,1548650,1,61023,101411,40388,54,0,0.00016,1.7499,1.0,6.0
2022-23,20,Ederson Santana de Moraes,GK,Man City,7.1,0,0,11,0,0.0,68,2,1.2,12.2,2023-01-19T20:00:00Z,90,18,0,0,1,1548650,1,61023,101411,40388,54,0,0.00019,0.8393,1.0,6.0
2022-23,20,Edouard Mendy,GK,Chelsea,0.0,0,0,0,0,0.0,194,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,763257,0,-29349,168,29517,48,0,0.0,0.0,0.0,0.0
2022-23,20,Eldin Jakupovic,GK,Everton,0.0,0,0,0,0,0.0,195,0,0.0,0.0,2023-01-14T15:00:00Z,0,17,0,0,0,1906,0,-36,108,144,40,0,0.0,0.0,0.0,0.0
2022-23,20,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,192,0,0.0,0.0,2023-01-14T17:30:00Z,0,3,0,0,0,6480,0,-97,0,97,40,0,0.0,0.0,0.0,0.0
2022-23,20,Emiliano Martínez Romero,GK,Aston Villa,0.8,0,0,12,0,0.0,191,1,2.1,20.6,2023-01-13T20:00:00Z,90,11,0,0,2,453279,1,10466,22688,12222,49,1,0.00025,2.3841,1.0,10.0
2022-23,20,Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,191,0,0.0,0.0,2023-01-13T20:00:00Z,0,11,0,0,0,837,0,209,334,125,40,0,0.0,0.0,0.0,0.0
2022-23,20,Fraser Forster,GK,Spurs,0.3,0,0,0,0,0.0,199,0,0.0,0.0,2023-01-15T16:30:00Z,0,1,0,0,0,409717,0,-4999,3038,8037,39,0,0.0,0.0,0.0,0.0
2022-23,20,Fraser Forster,GK,Spurs,0.3,0,0,0,0,0.0,68,0,0.0,0.0,2023-01-19T20:00:00Z,0,13,0,0,0,409717,0,-4999,3038,8037,39,0,0.0,0.0,0.0,0.0
2022-23,20,Gavin Bazunu,GK,Southampton,3.2,0,0,17,0,0.0,195,1,2.5,24.6,2023-01-14T15:00:00Z,90,8,0,0,3,71985,3,770,3293,2523,45,0,0.00215,1.4069,1.0,3.0
2022-23,20,Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,193,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,2710,0,-6,53,59,40,0,0.0,0.0,0.0,0.0
2022-23,20,Hugo Lloris,GK,Spurs,2.7,0,0,10,0,0.0,199,2,2.5,24.6,2023-01-15T16:30:00Z,90,1,1,0,4,500723,0,-2466,13782,16248,55,0,0.00137,1.6648,1.0,9.0
2022-23,20,Hugo Lloris,GK,Spurs,2.7,0,0,16,0,0.0,68,4,1.7,16.8,2023-01-19T20:00:00Z,90,13,0,0,2,500723,0,-2466,13782,16248,55,0,0.00201,2.4469,1.0,9.0
2022-23,20,Illan Meslier,GK,Leeds,3.2,0,0,9,0,0.0,191,2,2.1,21.2,2023-01-13T20:00:00Z,90,2,0,0,3,202428,1,679,6755,6076,45,1,0.00026,1.2765,1.0,6.0
2022-23,20,Jack Butland,GK,Man Utd,-1.0,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,7508,0,-92,335,427,44,0,0.0,0.0,0.0,0.0
2022-23,20,Jack Butland,GK,Man Utd,-1.0,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,7508,0,-92,335,427,44,0,0.0,0.0,0.0,0.0
2022-23,20,Jackson Smith,GK,Wolves,0.0,0,0,0,0,0.0,200,0,0.0,0.0,2023-01-14T15:00:00Z,0,19,0,0,0,107122,0,2621,5002,2381,39,0,0.0,0.0,0.0,0.0
2022-23,20,Jason Steele,GK,Brighton,-1.0,0,0,0,0,0.0,193,0,0.0,0.0,2023-01-14T15:00:00Z,0,12,0,0,0,75905,0,377,1891,1514,39,0,0.0,0.0,0.0,0.0
2022-23,20,Joel Robles,GK,Leeds,0.0,0,0,0,0,0.0,191,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,5960,0,-2,133,135,40,0,0.0,0.0,0.0,0.0
2022-23,20,Jordan Pickford,GK,Everton,1.5,0,0,16,0,0.0,195,2,2.4,24.2,2023-01-14T15:00:00Z,90,17,0,0,3,614012,2,-18029,10729,28758,45,0,0.00836,1.2443,1.0,1.0
2022-23,20,Jordan Smith,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,198,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,436,0,75,123,48,40,0,0.0,0.0,0.0,0.0
2022-23,20,Joseph Whitworth,GK,Crystal Palace,-0.5,0,0,0,0,0.0,194,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,14282,0,-129,111,240,40,0,0.0,0.0,0.0,0.0
2022-23,20,Joseph Whitworth,GK,Crystal Palace,-0.5,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,14282,0,-129,111,240,40,0,0.0,0.0,0.0,0.0
2022-23,20,José Malheiro de Sá,GK,Wolves,4.8,0,3,30,1,0.0,200,0,2.7,27.4,2023-01-14T15:00:00Z,90,19,0,0,3,543770,10,-18766,4756,23522,50,0,0.00065,1.0216,1.0,2.0
2022-23,20,Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,197,0,0.0,0.0,2023-01-15T14:00:00Z,0,9,0,0,0,105669,0,-2687,300,2987,39,0,0.0,0.0,0.0,0.0
2022-23,20,Karl Hein,GK,Arsenal,0.0,0,0,0,0,0.0,199,0,0.0,0.0,2023-01-15T16:30:00Z,0,18,0,0,0,1562,0,22,157,135,40,0,0.0,0.0,0.0,0.0
2022-23,20,Kasper Schmeichel,GK,Leicester,0.0,0,0,0,0,0.0,198,0,0.0,0.0,2023-01-14T15:00:00Z,0,16,0,0,0,13207,0,-72,0,72,50,0,0.0,0.0,0.0,0.0
2022-23,20,Kepa Arrizabalaga,GK,Chelsea,5.5,0,3,30,1,0.0,194,0,3.8,38.0,2023-01-15T14:00:00Z,90,7,0,0,5,767208,10,-52508,19861,72369,46,0,0.00017,0.576,1.0,9.0
2022-23,20,Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,193,0,0.0,0.0,2023-01-14T15:00:00Z,0,12,0,0,0,4988,0,-52,0,52,40,0,0.0,0.0,0.0,0.0
2022-23,20,Kristoffer Klaesson,GK,Leeds,0.0,0,0,0,0,0.0,191,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,56325,0,-220,872,1092,39,0,0.0,0.0,0.0,0.0
2022-23,20,Loris Karius,GK,Newcastle,0.0,0,0,0,0,0.0,197,0,0.0,0.0,2023-01-15T14:00:00Z,0,9,0,0,0,6012,0,-242,142,384,40,0,0.0,0.0,0.0,0.0
2022-23,20,Lukasz Fabianski,GK,West Ham,2.0,0,0,14,0,0.0,200,1,1.8,18.2,2023-01-14T15:00:00Z,90,20,0,0,3,135038,3,-4081,2178,6259,50,0,0.00079,0.8366,1.0,6.0
2022-23,20,Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,0,0.0,194,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,2527,0,-17,133,150,40,0,0.0,0.0,0.0,0.0
2022-23,20,Marek Rodák,GK,Fulham,0.0,0,0,0,0,0.0,197,0,0.0,0.0,2023-01-15T14:00:00Z,0,15,0,0,0,18402,0,-204,220,424,43,0,0.0,0.0,0.0,0.0
2022-23,20,Mark Travers,GK,Bournemouth,1.5,0,0,0,0,0.0,192,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,49233,0,-920,1884,2804,43,0,0.0,0.0,0.0,0.0
2022-23,20,Martin Dubravka,GK,Newcastle,0.0,0,0,0,0,0.0,197,0,0.0,0.0,2023-01-15T14:00:00Z,0,9,0,0,0,43094,0,-2077,486,2563,42,0,0.0,0.0,0.0,0.0
2022-23,20,Matej Kovár,GK,Man Utd,0.0,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,495,0,-4,0,4,40,0,0.0,0.0,0.0,0.0
2022-23,20,Matej Kovár,GK,Man Utd,0.0,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,495,0,-4,0,4,40,0,0.0,0.0,0.0,0.0
2022-23,20,Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,195,0,0.0,0.0,2023-01-14T15:00:00Z,0,8,0,0,0,16212,0,-198,0,198,40,0,0.0,0.0,0.0,0.0
2022-23,20,Matija Šarkić,GK,Wolves,0.0,0,0,0,0,0.0,200,0,0.0,0.0,2023-01-14T15:00:00Z,0,19,0,0,0,228370,0,2139,6915,4776,39,0,0.0,0.0,0.0,0.0
2022-23,20,Matt Turner,GK,Arsenal,0.0,0,0,0,0,0.0,199,0,0.0,0.0,2023-01-15T16:30:00Z,0,18,0,0,0,164399,0,-761,4731,5492,39,0,0.0,0.0,0.0,0.0
2022-23,20,Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,192,0,0.0,0.0,2023-01-14T17:30:00Z,0,3,0,0,0,4084,0,-295,169,464,40,0,0.0,0.0,0.0,0.0
2022-23,20,Nathan Bishop,GK,Man Utd,-1.0,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,834,0,12,82,70,40,0,0.0,0.0,0.0,0.0
2022-23,20,Nathan Bishop,GK,Man Utd,-1.0,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,834,0,12,82,70,40,0,0.0,0.0,0.0,0.0
2022-23,20,Nick Pope,GK,Newcastle,6.8,0,0,18,1,0.0,197,0,0.4,4.0,2023-01-15T14:00:00Z,90,9,0,0,0,2495202,5,145049,182368,37319,54,1,0.00088,1.1372,1.0,6.0
2022-23,20,Norberto Murara Neto,GK,Bournemouth,0.0,0,0,9,0,0.0,192,2,1.3,12.6,2023-01-14T17:30:00Z,90,4,0,0,2,19165,0,-521,47,568,45,1,0.00031,1.4691,1.0,3.0
2022-23,20,Owen Goodman,GK,Crystal Palace,-0.5,0,0,0,0,0.0,194,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,1319,0,-24,87,111,40,0,0.0,0.0,0.0,0.0
2022-23,20,Owen Goodman,GK,Crystal Palace,-0.5,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,1319,0,-24,87,111,40,0,0.0,0.0,0.0,0.0
2022-23,20,Paulo Gazzaniga Farias,GK,Fulham,0.0,0,0,0,0,0.0,197,0,0.0,0.0,2023-01-15T14:00:00Z,0,15,0,0,0,163293,0,-2803,0,2803,40,0,0.0,0.0,0.0,0.0
2022-23,20,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,194,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,2085,0,-26,0,26,40,0,0.0,0.0,0.0,0.0
2022-23,20,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,2085,0,-26,0,26,40,0,0.0,0.0,0.0,0.0
2022-23,20,Robert Sánchez,GK,Brighton,4.0,0,1,30,1,0.0,193,0,2.4,23.8,2023-01-14T15:00:00Z,90,12,0,0,2,1246739,7,-31203,13145,44348,46,0,6e-05,1.0272,1.0,1.0
2022-23,20,Robin Olsen,GK,Aston Villa,2.5,0,0,0,0,0.0,191,0,0.0,0.0,2023-01-13T20:00:00Z,0,11,0,0,0,182337,0,11555,16633,5078,39,0,0.0,0.0,0.0,0.0
2022-23,20,Sam Johnstone,GK,Crystal Palace,-0.5,0,0,0,0,0.0,194,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,12402,0,5,187,182,44,0,0.0,0.0,0.0,0.0
2022-23,20,Sam Johnstone,GK,Crystal Palace,-0.5,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,12402,0,5,187,182,44,0,0.0,0.0,0.0,0.0
2022-23,20,Scott Carson,GK,Man City,1.5,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,44441,0,45,4049,4004,38,0,0.0,0.0,0.0,0.0
2022-23,20,Scott Carson,GK,Man City,1.5,0,0,0,0,0.0,68,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,44441,0,45,4049,4004,38,0,0.0,0.0,0.0,0.0
2022-23,20,Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,128505,0,-593,10360,10953,38,0,0.0,0.0,0.0,0.0
2022-23,20,Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0,0.0,68,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,128505,0,-593,10360,10953,38,0,0.0,0.0,0.0,0.0
2022-23,20,Thomas Strakosha,GK,Brentford,0.0,0,0,0,0,0.0,192,0,0.0,0.0,2023-01-14T17:30:00Z,0,3,0,0,0,13717,0,33,222,189,43,0,0.0,0.0,0.0,0.0
2022-23,20,Tom Heaton,GK,Man Utd,-1.0,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,40677,0,-759,486,1245,39,0,0.0,0.0,0.0,0.0
2022-23,20,Tom Heaton,GK,Man Utd,-1.0,0,0,0,0,0.0,63,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,40677,0,-759,486,1245,39,0,0.0,0.0,0.0,0.0
2022-23,20,Vicente Guaita,GK,Crystal Palace,5.9,0,0,18,0,0.0,194,1,3.2,32.4,2023-01-15T14:00:00Z,90,6,0,0,4,248110,3,-4232,12116,16348,45,0,0.00595,1.6405,1.0,10.0
2022-23,20,Vicente Guaita,GK,Crystal Palace,5.9,0,0,14,0,0.0,63,1,1.8,18.4,2023-01-18T20:00:00Z,90,14,0,0,3,248110,3,-4232,12116,16348,45,0,0.00039,2.1046,1.0,10.0
2022-23,20,Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,198,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,174762,0,386,3491,3105,39,0,0.0,0.0,0.0,2.0
2022-23,20,Will Dennis,GK,Bournemouth,0.0,0,0,0,0,0.0,192,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,59519,0,-929,566,1495,39,0,0.0,0.0,0.0,0.0
2022-23,20,Willy Caballero,GK,Southampton,0.0,0,0,0,0,0.0,195,0,0.0,0.0,2023-01-14T15:00:00Z,0,8,0,0,0,91043,0,321,1749,1428,39,0,0.0,0.0,0.0,0.0
2022-23,20,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,196,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,1316,0,-15,0,15,40,0,0.0,0.0,0.0,0.0
2022-23,20,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,68,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,1316,0,-15,0,15,40,0,0.0,0.0,0.0,0.0
2022-23,21,Aaron Ramsdale,GK,Arsenal,5.1,0,0,8,0,0.0,201,2,1.0,9.8,2023-01-22T16:30:00Z,90,14,0,0,2,1326171,1,36936,66258,29322,49,0,0.00121,0.3316,1.0,3.0
2022-23,21,Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,207,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,75714,0,-798,442,1240,39,0,0.0,0.0,0.0,0.0
2022-23,21,Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,209,0,0.0,0.0,2023-01-21T15:00:00Z,0,2,0,0,0,17515,0,-354,64,418,43,0,0.0,0.0,0.0,0.0
2022-23,21,Alex Smithies,GK,Leicester,0.0,0,0,0,0,0.0,206,0,0.0,0.0,2023-01-21T15:00:00Z,0,5,0,0,0,5791,0,-53,86,139,40,0,0.0,0.0,0.0,0.0
2022-23,21,Alisson Ramses Becker,GK,Liverpool,4.1,0,3,32,1,0.0,207,0,2.1,20.6,2023-01-21T12:30:00Z,90,6,0,0,2,1552900,9,-74839,10788,85627,55,0,0.00028,1.5902,1.0,2.0
2022-23,21,Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,210,0,0.0,0.0,2023-01-21T15:00:00Z,0,8,0,0,0,104031,0,-2609,78,2687,43,0,0.0,0.0,0.0,0.0
2022-23,21,Asmir Begović,GK,Everton,0.0,0,0,0,0,0.0,210,0,0.0,0.0,2023-01-21T15:00:00Z,0,19,0,0,0,107325,0,-2226,868,3094,40,0,0.0,0.0,0.0,0.0
2022-23,21,Bernd Leno,GK,Fulham,4.0,0,0,12,0,0.0,204,1,1.9,19.0,2023-01-23T20:15:00Z,90,18,0,0,2,259831,2,4225,15171,10946,45,0,0.00194,0.8957,1.0,6.0
2022-23,21,Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,204,0,0.0,0.0,2023-01-23T20:15:00Z,0,9,0,0,0,31674,0,-132,240,372,39,0,0.0,0.0,0.0,0.0
2022-23,21,Brice Samba,GK,Nott'm Forest,0.0,0,0,0,0,0.0,202,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,153,0,0,0,0,45,0,0.0,0.0,0.0,0.0
2022-23,21,Cameron Plain,GK,Bournemouth,0.5,0,0,0,0,0.0,202,0,0.0,0.0,2023-01-21T15:00:00Z,0,16,0,0,0,1580,0,15,108,93,40,0,0.0,0.0,0.0,0.0
2022-23,21,Caoimhin Kelleher,GK,Liverpool,0.5,0,0,0,0,0.0,207,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,20162,0,-62,418,480,40,0,0.0,0.0,0.0,0.0
2022-23,21,Daniel Iversen,GK,Leicester,0.0,0,0,0,0,0.0,206,0,0.0,0.0,2023-01-21T15:00:00Z,0,5,0,0,0,345295,0,-6443,1013,7456,39,0,0.0,0.0,0.0,0.0
2022-23,21,Danny Ward,GK,Leicester,1.8,0,0,14,0,0.0,206,2,1.5,15.4,2023-01-21T15:00:00Z,90,5,0,0,2,3354494,1,-57217,24819,82036,41,0,0.00116,1.5259,1.0,2.0
2022-23,21,Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,210,0,0.0,0.0,2023-01-21T15:00:00Z,0,8,0,0,0,16091,0,-67,138,205,40,0,0.0,0.0,0.0,0.0
2022-23,21,David De Gea Quintana,GK,Man Utd,4.0,0,0,12,0,0.0,201,3,2.1,20.8,2023-01-22T16:30:00Z,90,1,0,0,2,1085458,1,-3019,44335,47354,49,0,0.00038,2.9293,1.0,2.0
2022-23,21,David De Gea Quintana,GK,Man Utd,4.0,0,0,12,0,0.0,201,3,2.1,20.8,2023-01-22T16:30:00Z,90,1,0,0,2,1085458,1,-3019,44335,47354,49,0,0.00038,2.9293,1.0,1.0
2022-23,21,David Raya Martin,GK,Brentford,6.0,0,3,37,1,10.0,205,0,4.1,30.8,2023-01-22T14:00:00Z,90,11,0,0,5,918063,10,69342,89927,20585,46,0,0.00516,0.5014,1.0,7.0
2022-23,21,Dean Henderson,GK,Nott'm Forest,0.0,0,0,0,0,0.0,202,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,957204,0,-73848,6989,80837,47,0,0.0,0.0,0.0,0.0
2022-23,21,Ederson Santana de Moraes,GK,Man City,4.3,0,0,24,1,0.0,208,0,0.8,8.0,2023-01-22T14:00:00Z,90,20,0,0,1,1550202,6,6474,49422,42948,54,0,0.00016,0.829,1.0,1.0
2022-23,21,Edouard Mendy,GK,Chelsea,0.0,0,0,0,0,0.0,207,0,0.0,0.0,2023-01-21T12:30:00Z,0,12,0,0,0,741582,0,-22565,125,22690,48,0,0.0,0.0,0.0,0.0
2022-23,21,Eldin Jakupovic,GK,Everton,0.0,0,0,0,0,0.0,210,0,0.0,0.0,2023-01-21T15:00:00Z,0,19,0,0,0,1737,0,-171,0,171,40,0,0.0,0.0,0.0,0.0
2022-23,21,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,205,0,0.0,0.0,2023-01-22T14:00:00Z,0,11,0,0,0,6425,0,-68,0,68,40,0,0.0,0.0,0.0,0.0
2022-23,21,Emiliano Martínez Romero,GK,Aston Villa,2.6,0,3,38,1,0.0,209,0,4.7,46.6,2023-01-21T15:00:00Z,90,17,0,0,5,466501,10,8773,22087,13314,49,0,0.00142,0.4097,1.0,0.0
2022-23,21,Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,209,0,0.0,0.0,2023-01-21T15:00:00Z,0,17,0,0,0,987,0,106,238,132,40,0,0.0,0.0,0.0,0.0
2022-23,21,Fraser Forster,GK,Spurs,0.8,0,0,0,0,0.0,204,0,0.0,0.0,2023-01-23T20:15:00Z,0,9,0,0,0,406943,0,-3735,2147,5882,39,0,0.0,0.0,0.0,0.0
2022-23,21,Gavin Bazunu,GK,Southampton,3.2,0,0,16,0,0.0,209,1,3.4,34.4,2023-01-21T15:00:00Z,90,2,0,0,4,73326,3,945,3499,2554,45,0,0.00107,1.4183,1.0,1.0
2022-23,21,Harvey Davies,GK,Liverpool,0.5,0,0,0,0,0.0,207,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,2765,0,-8,55,63,40,0,0.0,0.0,0.0,0.0
2022-23,21,Hugo Lloris,GK,Spurs,3.3,0,2,30,1,0.0,204,0,3.0,30.4,2023-01-23T20:15:00Z,90,9,0,0,5,482729,9,-17103,3231,20334,55,0,0.00324,1.1789,1.0,10.0
2022-23,21,Illan Meslier,GK,Leeds,3.8,0,0,21,1,0.0,205,0,0.2,1.8,2023-01-22T14:00:00Z,90,4,0,0,0,200861,6,-2158,4605,6763,45,0,4e-05,0.2886,1.0,2.0
2022-23,21,Illan Meslier,GK,Leeds,3.8,0,0,21,1,0.0,205,0,0.2,1.8,2023-01-22T14:00:00Z,90,4,0,0,0,200861,6,-2158,4605,6763,45,0,4e-05,0.2886,1.0,2.0
2022-23,21,Jack Butland,GK,Man Utd,-0.5,0,0,0,0,0.0,201,0,0.0,0.0,2023-01-22T16:30:00Z,0,1,0,0,0,7427,0,-177,149,326,44,0,0.0,0.0,0.0,0.0
2022-23,21,Jack Butland,GK,Man Utd,-0.5,0,0,0,0,0.0,201,0,0.0,0.0,2023-01-22T16:30:00Z,0,1,0,0,0,7427,0,-177,149,326,44,0,0.0,0.0,0.0,0.0
2022-23,21,Jackson Smith,GK,Wolves,-1.0,0,0,0,0,0.0,208,0,0.0,0.0,2023-01-22T14:00:00Z,0,13,0,0,0,105677,0,592,2717,2125,39,0,0.0,0.0,0.0,0.0
2022-23,21,Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,206,0,0.0,0.0,2023-01-21T15:00:00Z,0,10,0,0,0,74732,0,-995,877,1872,39,0,0.0,0.0,0.0,0.0
2022-23,21,Joel Robles,GK,Leeds,0.0,0,0,0,0,0.0,205,0,0.0,0.0,2023-01-22T14:00:00Z,0,4,0,0,0,5894,0,-111,63,174,40,0,0.0,0.0,0.0,0.0
2022-23,21,Joel Robles,GK,Leeds,0.0,0,0,0,0,0.0,205,0,0.0,0.0,2023-01-22T14:00:00Z,0,4,0,0,0,5894,0,-111,63,174,40,0,0.0,0.0,0.0,0.0
